fecha_de_muestreo,estaciones,ph,temperatura_c,color_upc,turbiedad_unt,solidos_totales_mg_sst_l,solidos_suspendidos_totales,solidos_disueltos_mg_sd_l,demanda_bioquimica_de_oxigeno,demanda_quimica_de_oxigeno,oxigeno_disuelto_mg_o2_l,dureza_total_mg_caco3_l,dureza_calcica_mg_caco3_l,dureza_magnesica_mg_caco3,calcio_mg_ca_l,magnesio_mg_mg_l,alcalinidad_total_mg_caco3,bicarbonatos_mg_caco3_l,conductividad_el_ctrica_s,hierro_total_mg_fe_l,manganeso_total_mg_mn_l,sodio_total_mg_na_l,potasio_total_mg_k_l,cobre_total_mg_cu_l,zinc_total_mg_zn_l,nitrogeno_total_mg_n_l,nitrogeno_amoniacal_mg_n,nitritos_mg_n_no2_l,nitratos_mg_n_no3_l,cloruros_mg_cl_l,fosforo_total_mg_p_l,fosfatos_mg_po4_l,sulfatos_mg_so4_l,cadmio_total_mg_cd_l,cromo_total_mg_cr_l,niquel_total_mg_ni_l,plomo_total_mg_pb_l,coliformes_totales_nmp_100,coliformes_fecales_nmp_100,contaminacion_metalica
,,6.888306498688487,24.84048078225645,35.6769049642241,102.56514328640736,219.5936897328841,88.57716284281861,131.01652689006548,3.5385919631532543,15.122043324589914,4.112740951465922,71.27439341880248,34.266881196045446,37.007512222757036,13.74273444908356,8.93778490412707,46.09403283211014,56.25715791677706,152.83215231340012,4.1229963670396605,0.18596394133076624,8.319534534977972,2.427815860302964,0.14053960172903346,0.7649409785593375,2.396237386239122,1.5403605866923376,0.04624018029334617,0.6361783647984598,7.344232632603391,0.17758767995467847,0.07320691124493647,11.765078262583755,0.1393046008359258,0.21907496667633505,0.0813300670383285,0.2164964574371871,660000.0,93000.0,medio
,,6.890699727890921,17.151019047635568,135.2800688559322,2.848833786848466,275.1855697356427,150.24617759641026,117.46439981743497,2.713965124715216,28.351103633916555,3.1953351473938634,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,94.7443160997583,8.057519221642146,0.4294276973376927,6.530319075712881,1.9591066997518607,0.0393628011472275,0.2358928436018957,2.149131295399516,0.879910692853246,107253.5048474864,102937.1150031704,2.9255889931964054,0.2689246568859441,0.0944747508305648,18.36855519877676,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,11802166090596.152,medio
,,7.136013454469859,7.485264720166811,135.2800688559322,3.9739529093554906,275.1855697356427,132.2022946806685,117.46439981743497,4.037939454885631,28.351103633916555,2.094221998752685,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,97.77804910187034,8.057519221642146,0.4294276973376927,6.530319075712881,1.9591066997518607,0.0393628011472275,0.2358928436018957,2.149131295399516,0.879910692853246,107253.5048474864,102937.1150031704,2.8891286913097436,0.2689246568859441,0.0944747508305648,18.36855519877676,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,11802166090596.152,medio
,,6.833230322569958,23.244343988468977,106.42588973309724,314.22303517288384,673.8349911695054,509.2357199092127,164.7510205271791,5.410959149753955,51.684140174621966,1.893002932454158,67.02962111366995,38.7467055716629,28.282915542007036,15.544752199340618,6.835183694892239,55.98055395881311,68.29845483854936,177.2392126112095,12.76759486737692,0.2827623900329691,10.287142815487314,2.7089096187809596,0.024179008797362473,0.24420495309729956,3.753425659802186,0.549332346128987,0.019706985571000257,0.3291288923739626,6.7493156573832795,0.5203841976573499,0.17020862991103242,25.812985396046972,0.012836442817143922,0.09131807332792002,0.030797375370698286,0.11106501174638272,24000000.0,24000000.0,medio
,,6.971148527876533,24.099472193223395,37.952148326060566,55.52123593424472,117.28801164709415,34.540469518143816,82.76519229251961,2.3722442750754045,11.492568378932196,3.911005306139162,39.93835115196052,29.58464413820623,10.353707013754292,11.839741043138915,2.5190098141564494,25.009374051658902,30.508846244882292,97.63907962696543,6.226648057982492,0.36168183197587056,7.246478237599543,2.066506352549753,0.031391886913596484,0.37507844618771,2.4669615414960764,1.2987635043273662,0.014961814329149333,0.9944885501508091,4.532387496812776,0.18245765179469103,0.08911133407580922,16.799120322038988,0.137423371512101,0.3,0.08149431050726948,0.21841934357875425,103001.75935592203,103001.75935592203,medio
,,7.232513647902912,25.81202232339809,38.56225877494883,73.49181125825301,282.52456622524096,102.50272958058233,180.02183664465866,5.1314230325535615,74.82791473495479,0.9592329186047053,70.95080670533886,38.06557077815512,32.88523592718374,15.22622831126205,7.9999975662328335,69.47596752203964,70.9967245033012,198.10384575048693,5.7780880767087845,0.20927866059611447,12.569074376369173,2.9481426683204313,0.14939900551845375,0.06507644042514112,2.140442708614188,0.3518027400679221,0.04762676205854268,3.3763081467923874,10.47355575605853,0.09904915678815364,0.18465582946990958,22.298908167767067,0.031169392190970386,0.1313769254970784,0.05493986404533787,0.17315738992869192,240000.0,240000.0,medio
,,6.842381972567894,22.022321063394685,135.2800688559322,85.06177666767414,365.1830484643507,96.98452812527992,166.38787589790266,1.0576180274321054,19.87645925537295,3.7634334683258936,61.05512877856306,24.376738236424845,36.72991414762463,9.718562246888949,8.781716734162947,32.07978544739769,46.79641640752138,109.5537554539016,10.916266126696424,0.2697231770079054,5.771109450028179,1.9557618027432104,0.01696673807975262,0.03178669523190105,2.149131295399516,0.19304721097284216,0.004545708164592633,0.0718283265837053,4.87257510124442,0.23759012932691587,0.02396952789027158,16.375336080134588,0.2055905982905983,0.1650573631840796,0.036620460359886475,0.1487426624737945,2410000.0,2410000.0,medio
,,7.0,22.022321063394685,135.2800688559322,24.0,225.0,56.0,169.0,9.0,27.4,0.3,75.9,48.3,27.6,19.32,6.62,66.7,81.37,213.2,1.14,0.16,15.7,3.22,0.054,0.114,1.18,0.879910692853246,0.005,0.049,10.03,0.281,0.039,18.36855519877676,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,11802166090596.152,medio
,,6.740780700809196,20.154387352931217,1039.3921762709292,720.8709279934321,647.7457815425507,592.6677114616313,55.07807008091951,5.62478751722503,28.670772789101267,4.615535505070169,64.83593566936398,28.20283766738333,36.633098001980656,11.31317377486415,8.889535778893194,38.999032302229516,38.999032302229516,99.83967560858969,25.636837941206355,4.393296715012443,0.168,1.9591066997518607,0.02240774158216384,3.27903230222952,0.05,0.0499,855929.1267711726,641038.1905630497,7.027014272559852,0.2689246568859441,0.0944747508305648,18.36855519877676,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,11802166090596.152,medio
,,7.039707168136863,25.164226401140517,120.58538770619887,25.458102452760755,149.43094395437925,37.84372817072088,111.56483087706772,5.629264990406581,52.19830993257879,2.300670167097336,51.181162537645825,29.11589449404492,22.065268043600902,11.677403834981716,5.366170594968657,44.41400781787393,44.41400781787393,144.41630236122234,2.8705533273456387,0.2785983392319345,8.96108682408149,2.0480754670468397,0.13778037610264673,0.026817781170215913,2.149131295399516,1.1826788729751554,0.0531192453295316,0.341412223689448,7.175459641153578,0.11913388692268849,0.18083894247527427,15.823849065906321,0.033727819026998083,0.14963592625857564,0.23203562093914334,0.11551016121714257,867154.7197718961,768661.1307731151,medio
,,7.501486501895112,22.945523407888878,635.3648479153769,110.59032915159793,153.2077685367999,111.34628089466652,41.86148764213339,2.8120862285808927,13.078123931026614,7.122187606897339,26.575253445791112,12.30194213419998,14.355490375275581,4.9143410409431025,3.481892015160895,22.60092835103552,22.60092835103552,78.88901924944884,8.057519221642146,0.400837979562631,6.530319075712881,1.9591066997518607,0.05141638328040544,0.2736923248643367,2.149131295399516,0.879910692853246,0.0898,0.46465371910533343,3.334450962472442,0.11610809886293288,0.0933,12.732685955266675,0.2055905982905983,0.1534635319224654,0.07448379606085608,0.14005626363583362,8979.223146320008,1464.3581273688899,medio
,,6.953450826278224,21.9,386.14838774071785,632.5565699286253,523.3468157786014,390.7402055528104,132.60661022579094,3.479982668492211,33.06679766350971,5.773877267181388,30.633029021412398,19.78868601427493,10.844343007137464,7.932023579431749,2.637811164923478,27.898520758630156,33.98442160524329,75.8026118525839,36.97754534362775,0.3727680572294283,6.6738992347265125,3.9749347036854026,0.02207049576693432,0.03448607416169103,2.08,1.0927458686088807,0.006424582224850731,1.0434508262782238,2.4085900846613137,0.17800912935762814,0.064,14.889252319881962,0.04,0.294,0.09,0.343,133098.34744355225,21584.421605243293,medio
,,6.860952314206926,22.022321063394685,135.2800688559322,66.1678721662756,341.80481413307996,100.60810273027249,172.5071546210292,3.5833327493106077,32.05475981896645,1.1647622718619037,60.29000105124091,31.435237728138098,46.50380645351862,12.552380785517316,11.135713534827923,39.235237728138095,53.040954416688734,149.0171360491065,8.256811394350883,0.22428576434480504,8.309571073151885,2.4888570127035066,0.0,0.06414284713103899,2.149131295399516,0.28347619214482683,0.0099142847131039,0.05823811359309519,7.392380084690045,0.27433334501378787,0.04061428120896755,17.023771079395082,0.2055905982905983,0.1650573631840796,0.04928271777492947,0.1487426624737945,2410000.0,2410000.0,medio
,,7.656960080591082,19.20673042965357,57.05858142803911,19.60007248603017,234.69970299267362,32.57248426673297,202.12721872594065,1.6586242133366484,35.30983841177191,6.470769393766285,42.84600452750539,22.61064988451517,20.23535464299022,9.064259953806069,4.917248426673297,27.56937628461463,28.075070720228755,90.06537728051718,0.6517609258785686,0.246,11.153565165031658,0.7792550916801263,0.12456509439960217,0.03,2.1844621207211725,0.9037670443524767,0.013120336261021066,0.2783897709052545,4.069763100459474,0.057836601031914514,0.1027278127405934,15.603549961505058,0.04,0.294,0.09,0.343,660000.0,20809.171911089008,medio
,,6.9947697850664445,25.19641315987185,318.1119204397263,89.51605369492141,344.4105863490739,240.28746191480727,104.12312443426664,6.197339166651627,65.2090344260317,2.9373823190104456,47.70562175721408,23.353854072377775,24.351767684836307,9.352515935135258,5.921788273018521,46.90005147045554,52.63136704352144,125.80513876317036,9.656186564342068,0.7523259038388653,6.670073335874157,1.8196115783324238,0.11689722473659268,0.3071991764727115,2.1179334001310544,0.9611822401440209,0.38235298321582517,0.6564914683279559,8.278934242052662,0.19371356749430335,0.08007735855977707,17.507864947871084,0.13086209634286544,0.18754923001376272,0.07880620769216887,0.20966217986259972,43000.0,11872.32273751777,medio
,,7.481049889029544,24.66394124066869,96.77864740733858,24.547932363032213,192.97073167153798,42.79689576111853,150.17383591041946,5.412323725673435,19.073148553716713,1.7273148553716715,48.27409645261277,27.550171839175682,20.72392461343708,11.058691795520971,5.045636918321946,46.038725049984194,46.038725049984194,169.5869179552097,4.860163684380445,0.39384475779341854,8.471624510995813,2.1876550825225682,0.06666290274004064,0.16657183515842366,2.149131295399516,0.6406459530802402,0.09501445675819575,0.41717383591041945,9.018192905225533,0.16884595342908207,0.10047849226874167,18.0514634164231,0.12849550772362628,0.22229656527472075,0.08227377067211018,0.22521701816546963,75000.0,23000.0,medio
,,7.185080596100961,23.31716849180635,58.69005473987594,40.9499695825958,192.10021289320034,80.25200729101572,111.91940389903903,2.3448631388585324,10.726634733640916,3.6417930349011325,45.86649939480111,25.249893553399826,20.61660584140128,10.105717761989052,5.012192822866803,47.83251216839312,58.366849152005834,131.66887166603817,7.813231446958037,0.246,6.758044404256902,1.563111313957426,0.054776459849312745,0.07271897811263833,2.435991484271986,1.1952767640233548,0.006040182481521957,0.4441878041382557,8.402396593708794,0.23862226279148518,0.064,14.150965633772774,0.04,0.294,0.09,0.343,150000.0,43000.0,medio
,,6.9590408926787335,19.349083032443446,90.01410567805425,22.289136855203715,110.33709222126704,20.822986543212792,89.51410567805425,6.571185034529403,32.30028329535743,1.222521614638922,46.08942172628959,23.171226780362,22.918194945927592,9.286375057402719,5.562961995425336,39.91156547420815,40.884766655565635,144.144572366923,1.6380252050724042,0.40240053822760263,9.146304824461534,1.9326939284524889,0.08974894650588221,0.042856133901810006,2.1841314925942346,1.1387587791176483,0.041318760748778216,0.32846261896832596,7.655627830701351,0.21714246143936627,0.0747306071547511,16.836036757488685,0.05751662672588073,0.27869111913484146,0.09,0.28623696751266925,430000.0,230000.0,medio
,,6.648500640680142,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,192.36864588947685,117.46439981743497,4.606738057879129,22.90123878809751,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,74.22750961020213,20.03269201005778,0.35613754805101067,6.731639470091438,2.463862451948989,0.05871251601700356,0.07597360104186689,1.1182725333814516,0.879910692853246,0.004871251601700356,0.1694550192204043,6.542734729058385,0.06608996155919146,0.04581127722890605,18.36855519877676,0.001,0.09802998718639715,0.07159615549967899,0.46227509610202133,124000470844.39368,11802166090596.152,medio
,,6.518156722586789,26.330099513310156,200.07279780195148,87.7915604096057,205.6310946464117,68.1164175208344,137.5146771255773,10.037007539635205,23.367960194675938,1.989512428287063,42.149991465711174,25.17627522027536,17.57214187799241,10.3997639573736,4.4456100030950765,37.37539081473743,39.15691989751771,160.09726447164135,3.8187110155247255,0.3782287456945882,6.731075472744484,1.6783469176131147,0.07864388919682899,0.11370778890424106,2.149131295399516,0.879910692853246,0.09712820919548545,0.18317487615219763,7.56300604040953,0.2583980097337969,0.11287363114815006,17.384769356385306,0.09466137590446395,0.24741669542199746,0.08522770888060426,0.25877873282497765,23330.099513310157,23330.099513310157,medio
,,7.28101437706839,21.29690657050809,227.53812282911372,531.3237200175803,1035.932346258614,949.9107592034097,86.02158705520407,1.844136732318039,21.46956868794832,3.955064761165612,59.584964593644536,15.64748294040087,43.937481653243665,6.258993176160348,10.683489120661918,55.56834470639942,55.56834470639942,129.82374147020045,34.01071799531466,0.901843148367264,3.463431698198841,0.8687230161809949,0.0900928028847573,0.08742302047151895,2.149131295399516,0.5651511093864284,0.033377843010689204,0.7065511179674765,3.5120576798945184,0.16151475472982613,0.14700934723971504,8.840503840972229,0.1523395158872876,0.25872230376336147,0.1904057508273557,0.2749100896910167,43000.0,8453.309300043951,medio
,,7.339544106544514,24.64158635855951,35.98046699595523,58.400667137078905,165.2171978597529,53.70848774036331,111.5087101193896,3.8643439571950577,18.646097100024296,1.1731093440319968,52.08035580644208,30.283395096145323,21.79696071029676,12.114280944320416,5.254777612747914,34.98339509614532,42.61423275123034,147.50926606695535,3.8207680851992945,0.1986404746279437,9.63439564278228,2.232230380927797,0.021787004268908262,0.1788044174056118,2.68816530722674,1.9132468489449788,0.018252613035816885,2.6469859138014584,8.76565974363819,0.05121378799317774,0.09667753889576515,19.39859154466153,0.05528245339020812,0.3,0.08866574312501502,0.30237914109618974,212768.7175868624,146308.37655085017,medio
,,6.77906432855265,23.77451098772682,116.38616647935422,164.8219400710101,244.81286571053002,129.30308546506637,115.50978024546362,4.098261753809114,21.592599334619226,4.674601731331619,58.74085505102156,31.184291233190443,27.55656381783112,12.484093585395051,6.698763862338906,46.107057937319595,56.3156483927418,136.61383352064578,5.666886651518956,0.46783101443149017,6.530319075712881,1.9591066997518607,0.1336060983827015,0.6894273677874082,2.3157612430875836,1.1225489012273182,0.05768896959042719,0.5383428101875984,3.0719620864995005,0.18205585793284756,0.064,13.756846171824536,0.2055905982905983,0.22998439134987086,0.0755428713858424,0.1487426624737945,660000.0,240000.0,medio
,,7.337014511377081,22.35086133567053,71.88002627595742,204.38923585480416,519.2215282903917,404.253416605153,114.9681116852387,4.80516366635615,21.13300146988189,4.104165686960281,45.510393093488986,32.17283615006977,13.337556943419216,12.855378765685987,3.2319006245386475,40.83983468018788,43.24389235854804,123.65747428351315,22.33710139606548,0.5474029022754161,6.7055112051097625,2.199407788440147,0.06247689382842993,0.11701345518149481,2.5989925256337565,0.44666774517337854,0.026692340190633414,0.30014535267496023,4.137962711255232,0.12768757347797893,0.15704099926183596,13.782024847946472,0.14171428676581752,0.06173747244777235,0.017724017266277536,0.041294204627871776,240000.0,240000.0,medio
,,6.806036615393931,25.34650289593582,62.564700088700334,67.5841022598953,206.67610678574115,60.9325610837809,145.74354570196024,5.506382398092778,18.637177285098012,0.6102318886884129,70.9695666065239,37.96061647044576,33.00895013607814,15.174479728449247,8.025728380171051,58.34171493226369,71.22772651600698,192.06869049875132,5.983476732823712,0.23986011583743286,7.804738451967997,2.0767452534114934,0.23591925971694422,0.6338655882085797,3.2739133213047795,1.7290549230908967,0.06732614606281687,0.5630220624445623,8.573213900491943,0.3359974968349355,0.06604662805418905,13.839008054794572,0.12472559099287175,0.228025595527857,0.08260290874881146,0.2436068708216994,11000000.0,977473.0044955695,medio
,,6.528895940111202,25.52906695185142,310.1162678074057,130.2906695185142,265.0464102666511,147.20924976789314,117.83716049875792,6.3353460591600665,18.563963436791653,2.02866308164202,47.64478086284157,26.795358973334892,20.84942188950668,10.775004035679633,5.0650008071359265,41.48545845271502,41.48545845271502,148.64533475925708,1.9083732192594325,0.32427308406293653,8.697905888049215,3.8377886516786974,0.10898843779013356,0.035133170224819536,2.149131295399516,0.7810287719709914,0.09752330198963674,0.3250008071359266,5.7778488841358095,0.21936052705926878,0.14483146010741738,17.438951329752754,0.03841452540456644,0.25974401711108513,0.11872691593706344,0.27169917167736946,23156.977682716195,9047.093304814858,medio
,,5.275265000939907,22.353457008164458,174.7894291577052,223.57076322220416,345.00675619542614,216.4648807327548,128.5418754626713,1.7224834042277184,29.822714034757926,5.620808385720866,44.440232988260476,26.14321491310518,18.297018075155297,10.477285965242071,4.407276650352931,14.751881240965039,17.996540542046862,111.7252184264942,9.54136751113324,0.45474105953963184,7.322097841145569,3.1702888775953286,0.011432149131051816,0.5362665102581949,1.5506930704557618,0.9478558609298852,0.0029771706499769684,1.6832815435705286,6.409528245185306,0.23077192816350653,0.08231857895726218,6.535881194552266,0.01571415264444083,0.11279021588544312,0.037069307045576164,0.13563622642561018,2400000.0,2400000.0,medio
,,6.779532895610944,22.194290946355977,178.79499307369193,395.8365134638303,459.02076019506916,387.8938635027089,71.12689669236032,3.0601373892170973,26.008044575589306,5.262811782457298,34.085116799783606,18.049824468166015,16.035292331617594,7.229955737510242,3.8983300282715057,24.063837599837704,29.27811023394776,83.7710121068823,19.807369869249555,0.19853717004741483,6.5405426437751935,1.9655706286030665,0.03938002484008955,0.23563102421261334,3.9962891151313853,1.0572752243971713,0.024649213902059677,1.8760737281075426,2.3362540087645884,0.12795496897318193,0.0641453213654842,8.64676233939331,0.20505968069936936,0.29922927775805697,0.0753598109145037,0.14838262188162296,2400000.0,2400000.0,medio
,,7.421562154984983,22.871208560853738,266.33238966988256,480.2252073824519,685.7457180793666,425.24320412938937,260.5025139499772,3.2643957195731317,34.3947776236079,4.182297653150996,77.62941992664057,40.57582878292526,37.05359114371531,16.230331513170103,8.892861874491674,60.748678199532165,74.127332900699,144.96493785995267,17.322479970456904,0.34,6.222531778725763,3.769572516638754,0.02,0.14712085608537373,2.5836146420806405,1.8586374317438787,0.04146339778592883,0.6336658833878221,4.709145033277508,0.07871035866624207,0.0870381904034769,18.09083288576135,0.18378249981041167,0.20131698892964414,0.09,0.06,66000.0,24000.0,medio
,,6.789161905376478,20.52116462918659,565.54465513409,774.5568429614726,806.0568163686727,586.4524083133966,219.6044080552761,1.9788778235331137,45.95475916866034,6.923508570322341,16.887499335180003,10.309942864517728,6.577556470662273,4.1339771458070915,1.5993180972047274,15.56633470599341,18.49588028141523,47.65965718710637,35.927092618236514,0.4381143402826739,3.8110424801361016,3.818354975344283,0.02659232659909319,0.1339893336344739,2.0858427702242563,1.0447793906446692,0.010207908647758487,1.4056250332409999,2.6376419079576823,0.21171945588327842,0.06647634832504398,6.964871844056887,0.053995221867575216,0.2776037005099477,0.08919133603563341,0.32246236713359433,49661.93196927727,2743.678913057159,medio
,,7.16819053424212,24.20992890434509,45.80535040756001,30.478131230114315,186.06804794361423,57.37803780218518,128.80946575788013,2.8226106028657525,14.275960589977384,2.592437620271133,54.383916303616694,28.26597602819288,26.117940275423813,11.302499287986937,6.348920575695086,55.987999180233544,68.30785698892375,163.63934589884457,5.788836889876938,0.246,7.766622383827699,1.8092236439005394,0.04174698355820675,0.10167336987065166,2.6772780822554307,1.2869656712570636,0.005403185862845663,0.4497373958918749,8.498911232902172,0.2878447287801078,0.064,17.39144464469043,0.04,0.294,0.09,0.343,150000.0,43000.0,medio
,,6.70522234157061,24.97388829214695,162.02424670654386,146.89329526865703,258.6459211942597,149.371061111596,109.2748600826637,7.640072644006882,21.086580926039066,1.3351820905809535,65.66046921818601,32.95392164629167,32.70654757189434,13.161843518599332,7.947324043180245,49.302022160757815,60.14737407439733,153.1099440330655,9.726740229667692,0.44772837921905884,6.530319075712881,1.9591066997518607,0.21850375922542625,1.0979871417367746,2.234672621405283,1.2984882695453497,0.05785529594670499,1.010036322003441,6.817469331194009,0.3463063711898957,0.09358770987600445,5.250122675223963,0.2055905982905983,0.16691188039958366,0.0755428713858424,0.1487426624737945,660000.0,240000.0,medio
,,7.044717391304348,6.680733977774553,23.717090067159464,36.61958717302012,56.414982635163945,447.1963047011625,72.79326638160025,374.63474299656855,2.626836026863786,13.250284348262968,2.443906610329993,64.2440819635693,31.658631627771985,32.58545033579732,12.672720838189047,7.917337612890724,41.919695415760444,51.1514433898629,140.4881639271386,0.4294276973376927,6.530319075712881,1.9591066997518607,0.0393628011472275,0.2358928436018957,2.149131295399516,3.2095200625211255,1.5124429844904994,0.03428121965753451,0.2062935911098212,7.711461460984687,0.08100273523988935,0.07151226904382266,17.270727483210134,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,61017.631280861046,medio
,,7.5153170768624795,22.565853843123985,181.83713788383096,152.5066219494547,277.69827012796804,131.69897115848084,145.9992989694872,20.90388753239462,56.34898728979813,5.074404024549077,56.997631632423236,51.89351825664785,5.104113375775377,20.77588813784129,1.2405704914069515,64.64801341516359,65.57470395405291,161.92404175910744,15.38982549918014,0.25310104397768585,6.424188218706783,3.9525155839844537,0.07516529301871375,0.11131567480145411,2.1438802038103444,1.95632050633421,0.11297686201247584,0.8214390003938821,4.320529755956377,0.5494647871611881,0.46234325397576,8.046425660911126,0.19301262773609676,0.044964474486348494,0.021620909826049944,0.04124949314732379,4946829.2313752035,230000.0,medio
,,6.4763883466882595,22.022321063394685,135.2800688559322,90.41708958315753,342.5553386753038,176.59767224874457,165.95766642655926,2.369436853635634,22.733398397408852,1.6666796794817704,43.1083105609069,27.79584471954655,15.312465841360353,11.112504879805664,3.6458252003238933,34.80271813570855,42.43603845622678,124.08873707271268,5.829728186429145,0.18597281864291448,10.92916504006478,2.0645864238769205,0.002,1.660577835418952,2.2932000291109262,0.879910692853246,0.014,0.07668077785781358,7.740271813570855,0.195916894390931,0.034361165331174046,23.95553386753038,0.001,0.003,0.005,0.35647184268178167,24000000000.0,24000000000.0,medio
,,7.451991081787517,22.948008918212484,135.2800688559322,2.6519910817875174,275.1855697356427,138.83341799578477,117.46439981743497,1.8040936412310704,28.351103633916555,4.735950949831344,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,82.88164986930933,8.057519221642146,0.4294276973376927,6.530319075712881,1.9591066997518607,0.0393628011472275,0.2358928436018957,2.149131295399516,0.879910692853246,107253.5048474864,102937.1150031704,2.003661981576756,0.2689246568859441,0.0944747508305648,18.36855519877676,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,11802166090596.152,medio
,,7.1312556714304725,22.787493698410586,258.19011515960665,257.0690851609372,259.75289873113024,143.59631789768605,116.15658083344421,1.9071886027781475,24.83411505943669,3.6459631789768605,51.672138091358015,27.231366579404153,24.440771511953866,10.91254663176166,5.940660603980187,41.36588494056331,47.10355508347748,121.06253150794707,12.981543023907731,0.19239336776679228,6.52279627340726,2.156888548417239,0.12443620817417021,0.060188098650994296,2.112404205625925,0.778290718138094,0.01869179286296297,0.4664072109923856,3.970569861092631,0.21900201650861237,0.12915406019767878,12.728063559503218,0.035265784115132696,0.20681543023907734,0.17577836702284327,0.20561399248964285,93000.0,93000.0,medio
,,7.172665824038219,22.575050561900277,114.65972462126734,101.61193604561076,322.42630864664176,219.21624020734671,103.21006843929504,2.542751341119114,26.586916271077925,5.911579043014653,31.31891731951022,18.92149762646754,12.369471299181821,7.597419693042676,2.95494460203284,22.008904680083504,24.530710894953632,87.29765768704645,11.906862430124155,0.3289678020030571,5.542982172430643,1.6643387517577894,0.025411591927121002,0.11924644956239339,2.149131295399516,0.879910692853246,0.02653868980982939,0.11159640853890568,4.933476354952507,0.25245616169830387,0.044656008387458354,21.30129015347866,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,240720.51606139148,11073.187465416517,medio
,,6.3935120437668616,20.12468272502248,239.09026156053275,517.8865837072502,438.0724941617918,215.06234136251123,223.01015279928055,2.493004403802835,85.35683759282259,4.406487956233137,37.565164475696974,19.28372442776755,18.181440047929424,7.692242943856794,4.373540535103421,26.019860145364223,31.756249682942915,89.93540535103422,67.2218818844966,1.9321636885238318,4.7849935276776145,3.3433851337758553,0.06812975912466276,0.21877855474797656,1.7248857810080938,0.0,0.010872779075157381,0.6222905985148388,3.22174333088433,0.1480840715279003,0.11374555815031476,12.717969440143891,0.001,0.003,0.005,0.01,23688293.187443793,23688293.187443793,medio
,,7.422271308971253,25.706834728668717,47.42250507216294,52.829131783282065,184.11356544856264,42.34069634568792,141.77286910287472,4.0487539003290545,18.128339357753262,1.1679495813993848,70.36382547049962,37.77286910287472,32.590956367624905,15.109147641149889,7.832965182715604,50.7901639420961,61.953885403820934,168.19399734152964,2.5123817541565714,0.1692844336652806,10.189247685457728,2.428874746391853,0.02,0.1693406963456879,3.290573027681553,2.155788717613451,0.01952140062030975,2.460274279982158,9.774494578022065,0.17139799911384324,0.1501587836104381,20.96824327791238,0.04,0.3,0.09,0.318,4300000.0,349447.774073406,medio
,,6.839935078576243,24.60362052563947,306.94019496699775,614.2142547033399,1186.9837136242877,1035.9090399820243,151.0746736422633,6.267532285650087,77.98960697022163,2.046753228565009,56.80649354286999,30.69123420729854,26.115259335571444,12.311169005775918,6.309805095679297,41.22110366420386,50.274675042757636,136.1980523572873,24.245550921780616,0.7761038742780104,8.082305410790521,2.923603839265652,0.09500649214237565,0.19828895635548974,4.055356997805944,0.11713100886390405,0.019120779057085077,0.2219087587902298,4.461130220980983,0.30533310852562145,0.009284740664428557,16.965457096810457,0.005925326357736695,0.008324677143499128,0.006198052357287305,0.07389612572198956,2400000.0,240000.0,medio
,,6.987379581945199,21.76507066913141,152.71118535434783,90.88508532747716,220.63637281628675,105.72462890023024,114.9117439160565,3.6156942340737586,19.314702615380305,2.773664546092179,52.871382409398265,39.275391295600585,13.59599111379768,15.7132848631862,3.27930526103047,51.95052004448154,62.381692416504116,153.23177824915268,2.850402908203315,1.1420862364916722,12.8338345955942,3.0042121130814134,0.028491972129679945,0.9121235989073453,0.7509088155113978,0.6202547172446697,2909.3628612455377,281.5847162467668,9.935776049321348,0.256607450977733,0.05498008462814921,18.36855519877676,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,124000470844.39368,11802166090596.152,medio
,,6.815780342609132,25.09777287442372,61.21106773528673,84.97772874423717,203.68905107675397,95.23988458258904,108.51139022511147,2.8028935659343004,18.931128838621945,1.9131162784919284,66.5467356908046,34.182301807430434,32.36443388337416,13.70669834987752,7.850219317927894,50.18894923786194,61.23340688364424,154.62223730946548,5.7390989658802845,0.2858658632709629,6.8584996212526494,2.0883599026516855,0.18973257519935938,0.9797968429943473,2.3975552538106903,1.284226446650336,0.06215992871277559,0.6530695294710758,6.775115599565982,0.2574659990561523,0.064,6.493369542717163,0.17983143620231787,0.18604894900020869,0.07779181258870987,0.17507222005119388,150000.0,93000.0,medio
